vertiport,long,lat,vertihub
657,-87.92505809333329,41.7455206735053,193
658,-87.8180022266526,42.1889071319651,352
659,-89.1058002798329,41.2365242771199,159
660,-87.98586327310298,41.785236171934876,672
661,-87.1044716845042,41.4781306516375,1332
662,-87.89553611663843,42.01203184870505,1126
663,-88.6971432619892,41.9949324683175,197
664,-87.70213138421663,42.0783713226362,1964
665,-87.2307032643855,41.536231320009,1679
666,-86.9131263860712,41.6805167333377,1374
667,-87.80299658498649,42.02140012927893,1833
668,-87.336057553394,41.5076421622934,1070
669,-88.161115540193,41.3122927658999,688
670,-88.851545136232,42.2185820449314,335
671,-86.7883232853153,41.5846023560109,1060
672,-87.8483098380973,41.75444195491057,240
673,-87.9546494192734,41.249643044926,457
674,-88.2905860101965,42.0628440285584,1733
675,-89.1451694197218,42.3463528198897,1029
676,-87.4976483691253,41.2900203286862,899
677,-88.3658138126521,42.7126097501434,523
678,-86.9037375738733,41.5404111478961,691
679,-87.3738645037775,41.4495616014279,1186
680,-89.0382931909747,42.2527715082731,1220
681,-88.1648616709467,41.6524160891479,954
682,-88.217399180338,41.2675253464606,698
683,-86.7581711395743,41.6791106314389,170
684,-87.7288582255591,41.4559222547061,0
685,-88.02623062811895,41.90426740827455,1004
686,-88.06131381897816,41.9695399271985,1125
687,-87.568359957918,41.5720617390637,1598
688,-87.5876856138162,41.6758039441326,486
689,-87.78391609130088,41.75116084951833,1413
690,-89.3105586363235,42.3543111818467,795
691,-87.73549364890958,41.9221388255325,1755
692,-87.98845106802625,41.875119316508005,1512
693,-88.3746565539148,42.2841057009957,1268
694,-86.7868552612257,41.7489559511572,701
695,-88.0860517421107,41.6545337649766,13
696,-88.2573070369646,42.2265872552722,1321
697,-88.1969476583338,41.4781226826046,1443
698,-87.87828080244294,41.952882097713854,1820
699,-86.847482071124,41.5852033428336,529
700,-88.060910553988,41.7717271530115,1603
701,-87.5739900558556,41.3993699266393,1099
702,-87.83129516433283,42.3377407461046,965
703,-89.08857983857,42.433827705347,383
704,-87.2967472584745,41.4202133239599,293
705,-88.8414423469317,42.3131063419618,1272
706,-87.2481964716879,41.3038111473637,59
707,-88.0032893901028,41.482521757141,1234
708,-87.5492814724571,41.63004310988385,524
709,-89.153930424898,42.1647027531772,949
710,-88.4050523603001,41.8313314551122,284
711,-88.0840148014821,41.5962906943971,1381
712,-87.7862081411105,41.71698661490597,154
713,-87.7222866500915,41.5813453089736,1851
714,-86.6697351300996,41.6282649453296,695
715,-88.4633879805535,41.7869987006708,1012
716,-88.0404020493687,42.560914248977,779
717,-89.0390895595017,42.4563332055315,39
718,-87.81943097540096,42.23886884177915,789
719,-87.64515950286848,41.83292176568454,1791
720,-86.9592830916533,41.4124329307853,747
721,-87.8829803937005,41.3963474106251,1163
722,-88.2484172098703,42.741265437213,179
723,-88.4821761279959,42.6552804417728,373
724,-88.1035424714956,41.3134858694465,856
725,-88.3987411133096,41.65636688964,653
726,-87.8242231622777,42.5943705636167,1416
727,-88.0340497622298,41.53953822361635,1678
728,-87.61832425698313,41.791092657502226,540
729,-87.6407553617805,41.3623659256703,866
730,-88.575522084741,41.916131382921,287
731,-88.1267101354161,41.7120061430773,1114
732,-86.8758152289966,41.6219013291469,489
733,-87.99366965048827,42.276930117788396,1477
734,-88.3342945038337,42.5163969343796,247
735,-88.5179911088014,41.697279008209,61
736,-88.8749959440057,41.2368210702175,505
737,-88.07745452963617,42.0634051830056,1102
738,-88.2423902610019,41.9724709254421,91
739,-87.9261457638264,41.4837554045047,545
740,-87.6826235294618,41.92127429964027,567
741,-87.87230380158502,41.856228261315074,1832
742,-87.258198526809,41.3910241763996,1090
743,-87.0161008530715,41.2819339475218,798
744,-87.7246152056759,41.84785919720895,1734
745,-87.78706926208645,41.660896851599006,1786
746,-87.5660008900373,41.1868213268589,101
747,-88.0500586589784,41.4450697043459,814
748,-87.64539007626128,41.52353288377904,823
749,-88.6181341476357,42.3058048382265,750
750,-88.6830209942663,41.5217391010863,394
751,-88.5760266616209,41.7856185595059,955
752,-87.816124866291,42.7114229939214,297
753,-88.26744868167353,42.132346150883265,957
754,-88.05337768353209,42.3715553106801,905
755,-88.1653023840705,41.886100562954,124
756,-88.101609035515,41.829553467938254,1609
757,-88.4518166751158,42.1971402387853,1287
758,-87.823151216406,42.8249844182836,1439
759,-86.7294713490531,41.584188589774,368
760,-86.9495475567301,41.4488086635887,1170
761,-87.5734767417159,41.77100406828748,1810
762,-87.8845039688238,41.4549165335059,1196
763,-88.2172546356883,42.5604609966943,697
764,-87.87607598597835,42.268884634909696,994
765,-87.8781706396331,42.109425693133346,1623
766,-87.6920541544176,41.1858778291241,631
767,-88.4548394536739,42.7349083250505,945
768,-88.518375102616,42.0040636085876,208
769,-86.6705186981716,41.5398338420724,327
770,-88.4528241251918,42.5604599798747,904
771,-88.2033728732637,42.0019574173659,413
772,-87.539794826543,41.5428825894422,1257
773,-87.7493405457987,41.1415382689679,739
774,-88.1646730870216,41.3990809087011,259
775,-88.6872003379189,41.9149408949003,560
776,-88.4624995307725,41.9176571384252,859
777,-87.3371271259288,41.5944492638728,1472
778,-87.9297985937893,41.3156395632878,66
779,-87.4406918506643,41.6629284242693,960
780,-88.6174576280687,42.0882858529619,1064
781,-87.1428247195513,41.4491222811737,180
782,-88.5596838965221,42.3057001895429,860
783,-87.4133668246739,41.6242378814801,592
784,-88.6855663570504,41.608943596816,31
785,-87.8935339102591,42.5375876118607,395
786,-87.0673767249239,41.621813226563,1358
787,-88.2964053396854,42.3714314584536,172
788,-87.7667503081079,41.3977948713977,282
789,-88.2177803463196,42.8210692125909,449
790,-88.5014280245045,42.3055676756924,513
791,-88.1795131662831,42.4845846609024,20
792,-87.1906393205883,41.3254979203856,740
793,-88.4048281754073,41.9621061440314,731
794,-88.0888663176379,42.5102255576139,1370
795,-87.72776308176401,41.632636603539,1147
796,-86.9593280483863,41.6768827429872,4
797,-88.3591713169533,41.9410446060241,24
798,-88.2182757251731,42.4300623999666,323
799,-88.3916211953994,41.3072850770819,875
800,-89.2303922929381,42.4810397399334,535
801,-88.0051083034782,41.81217925722432,1684
802,-87.779237621527,42.073660529712036,1503
803,-88.1008959671378,41.92130119802094,974
804,-87.3052843877972,41.2821482489101,409
805,-89.0877304243385,42.390269767991,800
806,-89.1547133907,42.310009267865,23
807,-88.5188329535432,42.0474695300443,725
808,-86.611185481156,41.6291881831325,283
809,-88.6762302109192,42.2187606061936,734
810,-87.6133289715716,41.4568168823518,273
811,-88.4523281258556,42.5165735240318,108
812,-88.0418415038494,42.6914616488696,715
813,-87.9338049521632,42.5966127601486,224
814,-87.8557910344094,42.7409280731295,1318
815,-87.190809864942,41.3691746540438,336
816,-88.2894946974499,41.74723005375367,1551
817,-89.1460049110995,42.4762109277035,174
818,-87.61577095933508,41.73916411397382,1878
819,-88.7902699298345,41.3465262629257,570
820,-86.9604272153964,41.5850978550087,661
821,-88.394178741937,41.4380707783824,310
822,-88.1005991444337,42.6913086900767,396
823,-88.5174317719031,41.9169345852718,74
824,-87.2318762271639,41.5933796766693,1032
825,-88.6305564521865,41.9153702236778,447
826,-88.3306993968086,41.854305964118694,888
827,-89.2505298643564,42.2254314681327,216
828,-87.943408846964,42.4000983334023,1250
829,-87.6342258367004,41.1862299379425,675
830,-88.7345269216296,42.0881770253262,345
831,-88.5176177868065,41.8732994474956,754
832,-87.96971880106942,42.02664449157942,1624
833,-87.7098758242594,41.67240685547818,1557
834,-88.3899482204739,41.733364040732,1533
835,-88.1659274063639,41.681394523317,276
836,-88.2888469205041,41.6575830386351,620
837,-89.0796192829271,41.5617440017443,735
838,-88.746888438741,42.602178711751,149
839,-88.1800180308103,42.1103291660646,1111
840,-88.0800618259653,42.0200035067025,1902
841,-87.8445708118414,42.01297851875496,1866
842,-87.363699381023,41.3259020517264,385
843,-87.7565841542376,41.89702968444968,1928
844,-88.3740544379409,42.2262313106122,410
845,-87.8951029242119,41.7169193478365,1467
846,-87.8368467895927,41.1626366849148,317
847,-88.5010011016612,42.1318219521269,831
848,-87.70103012734188,41.96483643943073,840
849,-88.2159956529039,41.2239207491368,533
850,-87.5826906731214,41.3193132880834,783
851,-88.1599148527998,42.7347011009517,728
852,-88.4487879911661,41.3059978911264,338
853,-88.1663031131702,41.4425418804018,884
854,-88.8360903280394,41.1207866520776,1286
855,-88.5770249083313,42.0469272050962,928
856,-88.0413052892295,41.226956479419,759
857,-87.8100035964111,41.2730866118096,819
858,-88.617886755404,42.1752502809742,195
859,-86.9594667048625,41.3688664749335,312
860,-87.96389135528855,41.7447252979359,1584
861,-87.6698853897549,41.81217774734093,1888
862,-88.07107344762967,41.53583816040637,1785
863,-88.1628392919109,41.5944812665858,1159
864,-88.2426263000957,42.0013667664996,1330
865,-88.5013251532204,42.3925365748397,670
866,-88.4050362799324,41.787675270819,873
867,-87.1908029519948,41.4128431672979,975
868,-87.85446427281917,41.90053533239915,1848
869,-87.63492625618689,41.775474535183044,1000
870,-88.6190396289265,41.3038919804884,738
871,-86.6111352623384,41.5851434672486,737
872,-88.4046936600282,41.8750126021584,931
873,-88.5111385681395,42.5165164825122,797
874,-88.3328610521887,41.264979681545,280
875,-88.7348180726553,42.2625337692849,790
876,-88.3938719159462,42.5601358494216,854
877,-88.4430291475632,42.3924252415167,46
878,-88.5758781433858,41.9598835184141,751
879,-88.6181589559997,42.2187435213452,828
880,-87.7502467062193,41.1854057256652,17
881,-88.5013501116909,42.1752803876898,770
882,-89.145357880867,42.3898674077126,231
883,-88.1376725994323,42.01770020061785,921
884,-87.413170416393,41.537224529539,1045
885,-87.76081498542389,41.7988363583112,1938
886,-88.00330115173149,41.937938244252265,1951
887,-88.2963730333057,42.1684541618206,1349
888,-88.3843196684689,42.436066568889,355
889,-88.1006588493623,41.2699229769524,221
890,-87.982885075627,42.6913625730392,746
891,-87.9725299564642,42.4365967405245,656
892,-87.9814837758688,41.1399401903388,717
893,-89.1382048606743,41.6061525841827,833
894,-88.3354102064386,42.6035062023937,709
895,-88.6761504937943,42.1751872142647,942
896,-88.3842355679438,42.4758855363407,924
897,-87.58812773528331,41.63725772984336,1631
898,-88.04068682299896,42.03165071305664,1651
899,-87.6512552940836,41.3985180119789,689
900,-88.3363150497693,42.8209258849986,63
901,-88.1931743852812,41.8001691967343,1936
902,-87.9561938028626,42.08810844521533,1622
903,-87.9235769151916,41.140396783399,595
904,-88.6772877696292,42.4367041832558,241
905,-88.3845875061245,42.3493060325743,271
906,-88.5756637384148,41.6970041205227,275
907,-88.5012810337141,42.2622423307245,929
908,-88.4628337728682,41.9612150263901,435
909,-88.6759684344463,42.0882144138741,990
910,-87.9810504505399,42.5166403297625,119
911,-87.1330097667144,41.3693256934905,583
912,-88.9104116310302,42.1743986958562,722
913,-87.95357722241025,42.37112147933685,1587
914,-87.8269575712877,41.7038193855411,1930
915,-87.7773996164826,42.15243950531775,1612
916,-87.9875685579258,41.3146839739059,909
917,-88.7928987021658,42.088060151646,181
918,-87.80592196680806,41.66051595892125,537
919,-88.5598670103445,42.4363530934875,813
920,-87.85677386200001,42.21088410014425,234
921,-88.3338573561614,41.308511799332,610
922,-88.8367519671191,41.3243769120757,333
923,-87.7383928564059,41.98775289753838,1516
924,-88.4057905390346,42.0491599200734,546
925,-88.4425440069373,42.0886111622784,85
926,-87.9135889886376,42.4359577092325,660
927,-87.9829405581464,42.778949868762,733
928,-89.1435951340083,42.085065619674,745
929,-87.6984376033848,41.318332351529,812
930,-88.16853894091096,41.77544336786067,1973
931,-87.9592426882391,41.89777144122027,1775
932,-87.69327793742627,41.776328656308976,1667
933,-88.2220305711169,41.3979364359399,944
934,-88.6312417594141,41.7845018709366,97
935,-87.3355005273191,41.3620815702932,1145
936,-88.6798986879172,42.7991486242244,582
937,-87.1436049961688,41.5359245753341,441
938,-88.3951372232042,42.8211201353094,806
939,-89.3693724938243,42.3970322006866,913
940,-87.71605702648024,41.92677035578702,102
941,-86.788637880151,41.5399580056612,298
942,-89.0873513587812,42.34678044037,986
943,-88.7343981118495,41.3468018579868,821
944,-88.253929152877,41.7320365912198,1009
945,-88.841605106069,42.2549792568532,1290
946,-88.0412038151382,42.8221120565593,958
947,-88.4639556636905,42.0481631894972,713
948,-88.676579074335,42.349561196513,786
949,-88.394140360712,42.6038454077749,807
950,-88.273711031361,41.2228312746835,68
951,-88.6876453648512,41.7839672691641,766
952,-88.1008600281706,42.7787669342202,305
953,-88.4512111402507,41.3931740166858,316
954,-88.0627932088975,42.2263330611576,187
955,-88.4134656473061,42.2550572797008,549
956,-88.5124032284542,42.6917202981628,90
957,-89.1120108380925,41.9044644558114,673
958,-87.89549313971,42.6544243897507,552
959,-87.9062499001069,42.1966684229821,508
960,-87.82218266172937,41.890199996384275,852
961,-87.3626930240563,41.2823699291735,867
962,-87.4983041439934,41.5956781210364,1056
963,-88.331367951869,42.05741823559695,1071
964,-87.74677453680385,41.588421100523746,1576
965,-88.3841095928578,42.0887940641039,908
966,-89.3688083750572,42.3540135461321,400
967,-89.1058900603328,41.3532207906706,1366
968,-87.583040599049,41.3628803962633,110
969,-89.0860365963401,42.1289005311929,744
970,-87.85460691383139,42.457186737065555,1687
971,-88.5762653424406,41.8288321502509,611
972,-87.8726591644991,41.3601655387822,724
973,-88.6884901613577,42.6467256727878,897
974,-89.073709773119,41.9338996605049,586
975,-88.1656820552278,41.8569870392625,1092
976,-88.5597587992785,42.262326978435,343
977,-87.6645074857864,41.90261889004162,952
978,-88.7199284581724,42.7700052064025,194
979,-86.6706031284704,41.672514872659,34
980,-87.94658614961776,41.80331955895825,1455
981,-87.77726763992817,42.00752098302612,1794
982,-88.7931206128882,42.2624314963302,702
983,-88.9038887229936,41.4329699208225,507
984,-87.954712048137,42.233380445161764,1635
985,-89.1972144296609,42.2257660938062,502
986,-88.2352325478609,41.4776098830164,107
987,-88.0907553325664,41.5092220403847,655
988,-88.7729824640572,41.9363428764079,14
989,-88.2479333075657,42.7122920593623,1352
990,-87.66491042032794,41.5424892522259,1676
991,-87.8655598050795,42.7775231071407,575
992,-88.6779353029542,41.3467284991193,736
993,-88.2574361394526,42.2560428272636,1063
994,-87.7709316521606,41.5134516974399,1086
995,-88.3116204113526,41.9928781284867,340
996,-88.08215577015974,41.8884575588294,1626
997,-87.8680577343962,41.2724966899404,686
998,-88.1598110652372,42.7784119690551,103
999,-87.83770682096234,42.17451149409587,1742
1000,-88.5699108414292,42.5166835847937,810
1001,-87.9828281853923,42.400345642871,1101
1002,-88.5597364115201,42.1753045830438,711
1003,-86.9585556873478,41.281363532873,961
1004,-87.0183809607253,41.5855249105832,774
1005,-88.2202929772481,41.3546001333553,330
1006,-87.7156011462516,41.90779953811726,1815
1007,-87.0272326881632,41.5066995251758,1369
1008,-88.2773293683819,41.3532465890507,151
1009,-89.3105502092176,42.3112559780513,56
1010,-88.9603924319975,42.2536417664365,1200
1011,-88.0454437452962,41.3140399402933,894
1012,-87.9167721465533,41.0971640240884,872
1013,-88.6315896303302,42.7341905464721,242
1014,-88.0082662091221,41.6273802845544,1301
1015,-87.2119784573363,41.5651421901716,466
1016,-87.66339585072086,42.0016678840511,1835
1017,-87.78529379071999,41.87767756707514,1872
1018,-88.9204418184212,42.2834013019687,45
1019,-88.5593069778325,42.1317359424758,319
1020,-88.6290928930094,42.5603591680897,475
1021,-87.8673692730073,41.0183421885141,424
1022,-88.0398121175446,42.5172655371784,189
1023,-88.2865540007119,42.2336121229252,1890
1024,-87.65409327135126,41.86335592216743,1827
1025,-87.71654522034609,41.8188037327921,684
1026,-88.2755315656465,42.5165402171642,925
1027,-87.56776438959434,41.5136846801753,1703
1028,-87.9129929286818,42.4758959774929,799
1029,-88.0486262450458,41.4016144963527,492
1030,-87.8490518192493,41.7835958509551,1899
1031,-88.05344950233273,42.088677813170705,201
1032,-87.87112084040061,41.9755254679744,1462
1033,-88.243406288826,41.8558562142318,911
1034,-87.8624834696914,41.60113031673965,1628
1035,-88.6870555328481,41.9586824654371,804
1036,-88.1600585738067,41.2685857081118,131
1037,-87.923515437331,42.8216118977981,561
1038,-87.64481010897065,41.952094044407296,1826
1039,-88.2325796461961,42.03079557410905,1013
1040,-88.2003355048706,41.5650318199809,669
1041,-88.0855314199127,41.84686435776604,1969
1042,-88.6288037507335,41.5657377794321,429
1043,-88.3334374559707,41.6898161268117,933
1044,-87.7723680596249,41.921391003720565,366
1045,-87.71126337684105,41.7103636702138,1579
1046,-86.9495934141919,41.4779181183346,601
1047,-87.2968912466786,41.362015279024,134
1048,-88.6766069166891,42.3058649672381,787
1049,-87.787197597565,41.69291233240642,1605
1050,-88.7574184199879,42.8279001041582,1104
1051,-87.9281311330117,41.5417066504599,1138
1052,-89.0679014833078,41.2950269366261,1165
1053,-87.8783874181807,42.080408912611,1510
1054,-87.9134949591858,41.9505268237464,3
1055,-88.1202262961844,41.9677686166009,1893
1056,-88.041759070028,41.4817499099587,1069
1057,-88.6180921295675,42.3929465425535,781
1058,-87.5403118103758,41.4069531885849,837
1059,-89.3126515397018,42.4406744847231,753
1060,-87.5497743832729,41.688201113632246,1440
1061,-88.06163893406537,41.93714464571838,1669
1062,-88.9990953064501,42.3407017987043,1212
1063,-88.0232977875588,42.4298181772566,279
1064,-87.5773184153781,41.4845120505727,1410
1065,-88.0236289006683,42.2842929558422,1021
1066,-87.99486190374546,42.1246007346179,43
1067,-87.79491398188335,41.8194269572404,1500
1068,-88.6258326467073,41.4786940513202,198
1069,-87.8543885764241,41.6595495301301,1153
1070,-87.68431624061989,41.542570944244446,703
1071,-88.3351253476368,42.1105470365979,1202
1072,-87.1913679863242,41.4998528614348,625
1073,-89.144522658735,41.2952375028328,536
1074,-88.500977649105,42.4759477391001,776
1075,-86.7572898831162,41.6209439795318,1361
1076,-88.2872086901131,42.7122484284743,389
1077,-87.5400122052154,41.3632737969433,809
1078,-88.4629839566771,41.8306703289265,155
1079,-88.5712476740107,42.6914655361401,439
1080,-88.02624462421954,41.96334573985945,985
1081,-87.4117710292665,41.3335353569319,973
1082,-89.1157846056167,42.1941245953872,138
1083,-88.912931691571,41.1495065999914,679
1084,-88.3255420789927,42.4760844980909,883
1085,-88.5605002960868,42.5973612293881,8
1086,-87.9834443180667,42.342216116747,1022
1087,-88.5179517637577,41.7426290949589,775
1088,-87.7286834639455,41.4271527272726,946
1089,-88.1400852314945,42.2846453128409,1107
1090,-88.02603847697051,41.859851373215506,968
1091,-87.64513494234525,41.50610469247643,1776
1092,-87.4517504922635,41.5081689462026,1162
1093,-88.2899969737786,42.027869476034354,1992
1094,-87.9042311798473,42.3997997907766,1130
1095,-87.8747632204893,42.399331168103004,1768
1096,-88.3107635327229,41.7744817471876,988
1097,-87.67357937806638,41.94324215494676,1563
1098,-88.9599039768405,42.3409939739353,1142
1099,-88.8514500455607,42.3493709369189,755
1100,-87.9343085031137,42.7421897595866,748
1101,-87.8224034472218,42.6542922659137,163
1102,-88.05337533142512,42.11473115523934,1406
1103,-88.2166751566582,42.5168211954905,1072
1104,-87.0664562662403,41.5645453292979,577
1105,-87.7939332164751,41.96558968059357,1977
1106,-87.67182685255088,41.96700354908255,1946
1107,-88.1066842489099,41.4004991740809,868
1108,-87.77029420089156,41.86841244807244,1478
1109,-87.7567632514521,41.3614980368726,1049
1110,-88.9105448174917,42.348740660024,704
1111,-87.1437432777003,41.6265523817797,602
1112,-88.36801584184605,41.737316714670996,7
1113,-89.1513017623808,41.9621267930182,1388
1114,-88.5182347153037,41.7863532731455,414
1115,-87.55659353445436,41.734444339159,1682
1116,-87.68770780323163,41.84110578978573,1804
1117,-88.2765103027123,42.6471436560726,665
1118,-88.3998418659496,41.7000651908997,878
1119,-88.6187269911897,42.476597546155,77
1120,-87.7033695307011,41.51336964087335,226
1121,-88.2917408420736,41.8040581434635,89
1122,-86.9044603208092,41.5848053192035,150
1123,-87.93676465664737,42.0807374070417,1447
1124,-87.0156621193368,41.6663033230463,1057
1125,-87.70136404338993,42.04648351182395,1559
1126,-88.11503856717431,41.653734673440994,1666
1127,-87.62557147818823,41.82880133042338,1106
1128,-87.8565217354312,42.2759426923466,1509
1129,-87.93477410096635,42.269273364182254,637
1130,-87.71573805225009,41.9997608417658,1923
1131,-87.8093966559946,41.2287589071762,401
1132,-88.2822329703625,41.9714628070238,992
1133,-88.2759892928913,42.5601700302995,989
1134,-86.8367790349243,41.6219495738874,1148
1135,-88.09271451994985,41.5669361260242,436
1136,-87.5396083084022,41.5137829264642,40
1137,-88.6393899206565,42.6545559361073,1385
1138,-88.4483671099996,41.7327226914891,1501
1139,-87.2583061050721,41.3618959750903,743
1140,-88.07148100335584,41.509779123700696,1731
1141,-88.2670062052006,42.4367999517966,83
1142,-88.19450986382395,41.885702553918605,1692
1143,-87.9218178499124,41.3957997649716,1133
1144,-88.0484543551227,41.6845725696262,885
1145,-87.98732620051544,41.85037989279438,1422
1146,-87.60388487558525,41.79861413360203,1862
1147,-87.97451818868255,42.2262214692348,121
1148,-88.2187166519147,42.0814632914077,1236
1149,-88.1285979923457,42.5682304549465,893
1150,-87.78044184648024,41.977344959991626,1955
1151,-87.8261649399209,42.6246567998818,1084
1152,-88.383938441233,42.1322851584256,694
1153,-87.8532752409231,42.5078022460604,1117
1154,-87.93198176527798,42.034692291007225,1861
1155,-87.64530975740102,41.65694304848988,1931
1156,-88.3592642039166,41.8828418156848,376
1157,-88.1016075278447,42.4845278558364,1428
1158,-88.29155574941626,41.91311831048545,177
1159,-87.8096102366185,41.484413124423,1167
1160,-87.1908817734614,41.4563541364084,816
1161,-88.8453675289593,41.3900880554142,762
1162,-87.8006130611366,42.07276951276815,1806
1163,-87.69194815223403,41.72079757989257,1783
1164,-87.8229774130093,42.5661182310918,614
1165,-87.66673057261896,41.69566313422554,1725
1166,-87.0165738747801,41.325520764178,581
1167,-87.8192314838529,42.13094887185373,1643
1168,-87.62652616114639,41.57194356800265,1696
1169,-87.6072297760561,41.5937139432284,1573
1170,-87.9318257149992,41.658074789751,133
1171,-87.4503850489334,41.333712308883,576
1172,-87.8485298697073,41.4844310794603,381
1173,-87.0173373354653,41.4126615180882,696
1174,-87.85854494667879,42.11660649130943,498
1175,-87.8556722563628,42.6247233160028,596
1176,-87.915355164568,41.0172887100412,1068
1177,-87.6765730459082,41.73265964588074,1662
1178,-87.75282406264684,41.971607706977366,1933
1179,-88.09684284025097,41.690565009950866,667
1180,-87.6904689752566,41.625642548926,1809
1181,-87.63678994165774,41.72396062640747,1980
1182,-87.9227468219344,41.4254097853328,714
1183,-87.74200664502749,41.51343049212625,1222
1184,-88.02689945275306,42.14717136143,477
1185,-87.96766565404,41.5700323171806,574
1186,-87.69727217157389,41.88321434265316,1779
1187,-87.8913842706183,41.6006330024128,699
1188,-87.9122664413142,41.8848058407309,1787
1189,-88.1542360382189,41.800391913649605,1941
1190,-88.25367560312796,41.790348368092666,1558
1191,-88.3299467331008,41.73802781371445,1659
1192,-87.0657988442978,41.4491281400253,1195
1193,-87.89095339206929,41.83379124409215,444
1194,-87.877697004874,42.13842617918945,947
1195,-87.8234225956909,41.601775579321654,408
1196,-87.72825154856626,41.72681600076124,22
1197,-88.21570835230025,41.7397948388261,135
1198,-87.5959425435342,41.769577068843304,982
1199,-87.1051094980859,41.5647014760566,1302
1200,-87.2296326330161,41.4780677520482,11
1201,-87.90862005682517,41.811434021405034,922
1202,-87.9737711239439,42.2914422131591,237
1203,-87.74196411972551,42.07924790860065,1582
1204,-87.97927555285344,41.76990182153183,1109
1205,-87.9813044795533,41.0521850422916,1006
1206,-88.1019956264961,42.3426662810468,1266
1207,-88.3207875578626,41.9416958589733,963
1208,-88.2965647306991,42.2847188156465,677
1209,-88.0651556356396,41.87038305444752,1959
1210,-87.83565575758836,42.38030853591902,1607
1211,-87.99307720095537,42.147582824157666,1950
1212,-87.54903066779644,41.60108427170225,1578
1213,-87.95613400449898,42.12872207032262,834
1214,-87.8762364701093,41.1918348667464,106
1215,-87.7397125769483,41.86226420094984,1828
1216,-88.6789873136491,42.8281568876472,1362
1217,-88.0421317220743,41.78682465356885,1756
1218,-88.0993097446208,42.0623741074064,1723
1219,-88.4583242774184,41.6984169340122,646
1220,-87.80891309546607,42.202904302922235,1974
1221,-88.2901511060641,41.7013279181958,850
1222,-86.7871759635818,41.7158889776647,1098
1223,-87.4118426076256,41.3915787031113,54
1224,-87.9169633878755,42.13860674089557,732
1225,-87.69479692485562,42.01032249963105,1690
1226,-87.9054815944062,42.2546298710957,1309
1227,-89.1545639487533,42.251876059641,1181
1228,-87.83548238138135,42.05010870115396,1674
1229,-87.3356191058681,41.449411758593,1304
1230,-87.9290810557085,41.5708914114946,313
1231,-87.56899707090085,41.6736911496722,1763
1232,-87.82966623121641,41.76942310735207,1555
1233,-86.7290888764869,41.7155212525719,1081
1234,-88.6392096080416,42.6256777206607,261
1235,-88.14566911049167,41.995551272240235,1945
1236,-87.4497218438073,41.3046467576531,1144
1237,-87.8519524338211,41.925051282895865,1001
1238,-87.7879128641302,42.7129035359788,1380
1239,-87.57531475295313,41.72243868464147,1841
1240,-87.77093113885067,41.94884112792688,1859
1241,-87.8377598793522,41.1919961307462,1150
1242,-88.9997639899827,42.311647115634,215
1243,-87.87571211660423,42.305070447272534,1316
1244,-88.1398598561849,42.400961444025,1372
1245,-87.98862259983804,41.98570337882816,253
1246,-88.2035708800712,41.6515768127966,1463
1247,-88.1672326494749,41.7403685138153,1065
1248,-87.76831215239324,41.832644925666635,1845
1249,-87.97561550083921,42.09113932049014,1773
1250,-88.1302282215553,41.82888320796,1471
1251,-87.73092078936352,42.0135643359501,1921
1252,-87.93010986382295,41.982978857091496,604
1253,-88.8748300406431,41.2948547868215,818
1254,-87.4125701937186,41.4787710523924,1214
1255,-87.96905218380991,41.92033579058395,727
1256,-87.4981970283258,41.3338135157478,28
1257,-87.60652862047345,41.513503734660745,1653
1258,-87.87422901007461,42.35806685322882,1456
1259,-88.2961674223732,42.1973792160827,1452
1260,-87.498327035239,41.56656654005,442
1261,-89.0768381780997,42.2233775600561,1190
1262,-87.2969845355818,41.4492941083507,841
1263,-88.8803558491593,42.312723221471,1288
1264,-87.9339162076041,42.6258556153538,1194
1265,-87.8886276608226,41.5131841748158,1230
1266,-88.1399388171556,42.3430799187992,1240
1267,-88.9125122123438,41.1204651061852,60
1268,-87.8580137674098,42.1456022117723,1571
1269,-88.15434714802416,42.00987936566337,152
1270,-88.9995786442342,42.2823939120088,1118
1271,-88.7340392756594,41.9363549411977,692
1272,-88.2866811559601,42.1105004673884,553
1273,-88.9994203908402,42.4277706691789,1087
1274,-87.9341213831237,42.7130381638334,1371
1275,-88.1021169263411,42.1106169491723,1039
1276,-87.8554294395191,41.6886639761561,267
1277,-87.7928052265778,41.1058310278422,1407
1278,-86.5541931601519,41.7166053333732,169
1279,-88.0625966443501,42.4299333325265,1265
1280,-88.01265548918147,41.921266774839054,1818
1281,-88.1801088901064,42.1392834663319,1297
1282,-87.4980784569517,41.450055688683,227
1283,-87.8922825731891,41.6297361890665,1480
1284,-89.1058896797642,41.3242189002642,42
1285,-87.8364115316264,41.1334232001455,1277
1286,-88.1789550845919,42.3432442959996,1276
1287,-88.0072558934033,41.5982927950167,166
1288,-87.8876163195144,41.4841029202647,559
1289,-88.2425962292842,41.9432669514427,1188
1290,-89.0743176150049,41.9629913061247,251
1291,-87.9605504599858,41.3953284477129,539
1292,-87.3747531788304,41.5370572500887,1179
1293,-88.0998150901125,41.770784788728506,1614
1294,-87.9490230306364,41.86865883545207,1708
1295,-88.1789182213398,42.2558685812994,580
1296,-88.164766469993,41.9444143887127,458
1297,-87.9051891050078,42.2836140021685,12
1298,-86.8745568393908,41.6803135275403,708
1299,-88.0237774725206,42.2262654687577,1418
1300,-88.9206891899942,42.2543101577674,719
